idx,title_raw,text_raw
9992961,"

                    Plants and seeds of hybrid corn variety CH282521                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH282521. The invention thus relates to the plants, seeds and tissue cultures of the variety CH282521, and to methods for producing a corn plant produced by crossing a corn plant of variety CH282521 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH282521.         "
9883649,"

                    Plants and seeds of hybrid corn variety CH576533                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH576533. The invention thus relates to the plants, seeds and tissue cultures of the variety CH576533, and to methods for producing a corn plant produced by crossing a corn plant of variety CH576533 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH576533.         "
9901064,"

                    Plants and seeds of hybrid corn variety CH176642                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH176642. The invention thus relates to the plants, seeds and tissue cultures of the variety CH176642, and to methods for producing a corn plant produced by crossing a corn plant of variety CH176642 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH176642.         "
10292348,"

                    Plants and seeds of hybrid corn variety CH320399                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH320399. The invention thus relates to the plants, seeds and tissue cultures of the variety CH320399, and to methods for producing a corn plant produced by crossing a corn plant of variety CH320399 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH320399.         "
10070609,"

                    Plants and seeds of hybrid corn variety CH895408                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH895408. The invention thus relates to the plants, seeds and tissue cultures of the variety CH895408, and to methods for producing a corn plant produced by crossing a corn plant of variety CH895408 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH895408.         "
9992960,"

                    Plants and seeds of hybrid corn variety CH624865                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH624865. The invention thus relates to the plants, seeds and tissue cultures of the variety CH624865, and to methods for producing a corn plant produced by crossing a corn plant of variety CH624865 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH624865.         "
10154635,"

                    Plants and seeds of hybrid corn variety CH836028                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH836028. The invention thus relates to the plants, seeds and tissue cultures of the variety CH836028, and to methods for producing a corn plant produced by crossing a corn plant of variety CH836028 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH836028.         "
9980455,"

                    Plants and seeds of hybrid corn variety CH785771                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH785771. The invention thus relates to the plants, seeds and tissue cultures of the variety CH785771, and to methods for producing a corn plant produced by crossing a corn plant of variety CH785771 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH785771.         "
10136597,"

                    Plants and seeds of hybrid corn variety CH288975                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH288975. The invention thus relates to the plants, seeds and tissue cultures of the variety CH288975, and to methods for producing a corn plant produced by crossing a corn plant of variety CH288975 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH288975.         "
10306859,"

                    Plants and seeds of hybrid corn variety CH205155                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH205155. The invention thus relates to the plants, seeds and tissue cultures of the variety CH205155, and to methods for producing a corn plant produced by crossing a corn plant of variety CH205155 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH205155.         "
9992957,"

                    Plants and seeds of hybrid corn variety CH329249                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH329249. The invention thus relates to the plants, seeds and tissue cultures of the variety CH329249, and to methods for producing a corn plant produced by crossing a corn plant of variety CH329249 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH329249.         "
9999194,"

                    Plants and seeds of hybrid corn variety CH744817                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH744817. The invention thus relates to the plants, seeds and tissue cultures of the variety CH744817, and to methods for producing a corn plant produced by crossing a corn plant of variety CH744817 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH744817.         "
10154636,"

                    Plants and seeds of hybrid corn variety CH311019                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH311019. The invention thus relates to the plants, seeds and tissue cultures of the variety CH311019, and to methods for producing a corn plant produced by crossing a corn plant of variety CH311019 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH311019.         "
10278353,"

                    Plants and seeds of hybrid corn variety CH288451                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH288451. The invention thus relates to the plants, seeds and tissue cultures of the variety CH288451, and to methods for producing a corn plant produced by crossing a corn plant of variety CH288451 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH288451.         "
10085397,"

                    Plants and seeds of hybrid corn variety CH228442                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH228442. The invention thus relates to the plants, seeds and tissue cultures of the variety CH228442, and to methods for producing a corn plant produced by crossing a corn plant of variety CH228442 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH228442.         "
10219479,"

                    Plants and seeds of hybrid corn variety CH702044                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH702044. The invention thus relates to the plants, seeds and tissue cultures of the variety CH702044, and to methods for producing a corn plant produced by crossing a corn plant of variety CH702044 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH702044.         "
10039253,"

                    Plants and seeds of hybrid corn variety CH754140                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH754140. The invention thus relates to the plants, seeds and tissue cultures of the variety CH754140, and to methods for producing a corn plant produced by crossing a corn plant of variety CH754140 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH754140.         "
4847243,"

                    Treatment for fescue toxicosis in grazing animals                
","
            There is disclosed a method for the prevention of fescue toxicosis in grazing animals. Fescue toxicosis results from a grazing animal ingesting certain toxins present in or on the grass which can impair growth, reproductive performance, and is sometimes fatal. It has been discovered that the administration of ivermectin or related avermectin compounds is effective in reducing or eliminating the toxic effects of fescue endophyte ingestion.        "
10334807,"

                    Plants and seeds of hybrid corn variety CH288822                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH288822. The invention thus relates to the plants, seeds and tissue cultures of the variety CH288822, and to methods for producing a corn plant produced by crossing a corn plant of variety CH288822 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH288822.         "
9918448,"

                    Plants and seeds of hybrid corn variety CH324182                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH324182. The invention thus relates to the plants, seeds and tissue cultures of the variety CH324182, and to methods for producing a corn plant produced by crossing a corn plant of variety CH324182 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH324182.         "
10238070,"

                    Plants and seeds of hybrid corn variety CH720451                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH720451. The invention thus relates to the plants, seeds and tissue cultures of the variety CH720451, and to methods for producing a corn plant produced by crossing a corn plant of variety CH720451 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH720451.         "
10143171,"

                    Plants and seeds of hybrid corn variety CH851343                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH851343. The invention thus relates to the plants, seeds and tissue cultures of the variety CH851343, and to methods for producing a corn plant produced by crossing a corn plant of variety CH851343 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH851343.         "
10136598,"

                    Plants and seeds of hybrid corn variety CH887497                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH887497. The invention thus relates to the plants, seeds and tissue cultures of the variety CH887497, and to methods for producing a corn plant produced by crossing a corn plant of variety CH887497 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH887497.         "
10278355,"

                    Plants and seeds of hybrid corn variety CH830401                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH830401. The invention thus relates to the plants, seeds and tissue cultures of the variety CH830401, and to methods for producing a corn plant produced by crossing a corn plant of variety CH830401 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH830401.         "
10194628,"

                    Plants and seeds of hybrid corn variety CH306870                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH306870. The invention thus relates to the plants, seeds and tissue cultures of the variety CH306870, and to methods for producing a corn plant produced by crossing a corn plant of variety CH306870 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH306870.         "
10188064,"

                    Plants and seeds of hybrid corn variety CH246236                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH246236. The invention thus relates to the plants, seeds and tissue cultures of the variety CH246236, and to methods for producing a corn plant produced by crossing a corn plant of variety CH246236 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH246236.         "
10194627,"

                    Plants and seeds of hybrid corn variety CH577323                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH577323. The invention thus relates to the plants, seeds and tissue cultures of the variety CH577323, and to methods for producing a corn plant produced by crossing a corn plant of variety CH577323 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH577323.         "
10219481,"

                    Plants and seeds of hybrid corn variety CH753550                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH753550. The invention thus relates to the plants, seeds and tissue cultures of the variety CH753550, and to methods for producing a corn plant produced by crossing a corn plant of variety CH753550 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH753550.         "
10143172,"

                    Plants and seeds of hybrid corn variety CH583000                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH583000. The invention thus relates to the plants, seeds and tissue cultures of the variety CH583000, and to methods for producing a corn plant produced by crossing a corn plant of variety CH583000 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH583000.         "
10194629,"

                    Plants and seeds of hybrid corn variety CH700140                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH700140. The invention thus relates to the plants, seeds and tissue cultures of the variety CH700140, and to methods for producing a corn plant produced by crossing a corn plant of variety CH700140 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH700140.         "
10278356,"

                    Plants and seeds of hybrid corn variety CH846107                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH846107. The invention thus relates to the plants, seeds and tissue cultures of the variety CH846107, and to methods for producing a corn plant produced by crossing a corn plant of variety CH846107 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH846107.         "
10104855,"

                    Plants and seeds of hybrid corn variety CH728705                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH728705. The invention thus relates to the plants, seeds and tissue cultures of the variety CH728705, and to methods for producing a corn plant produced by crossing a corn plant of variety CH728705 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH728705.         "
10070610,"

                    Plants and seeds of hybrid corn variety CH625414                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH625414. The invention thus relates to the plants, seeds and tissue cultures of the variety CH625414, and to methods for producing a corn plant produced by crossing a corn plant of variety CH625414 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH625414.         "
9968063,"

                    Plants and seeds of hybrid corn variety CH174829                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH174829. The invention thus relates to the plants, seeds and tissue cultures of the variety CH174829, and to methods for producing a corn plant produced by crossing a corn plant of variety CH174829 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH174829.         "
9980456,"

                    Plants and seeds of hybrid corn variety CH213573                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH213573. The invention thus relates to the plants, seeds and tissue cultures of the variety CH213573, and to methods for producing a corn plant produced by crossing a corn plant of variety CH213573 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH213573.         "
10070611,"

                    Plants and seeds of hybrid corn variety CH624975                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH624975. The invention thus relates to the plants, seeds and tissue cultures of the variety CH624975, and to methods for producing a corn plant produced by crossing a corn plant of variety CH624975 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH624975.         "
10412911,"

                    Plants and seeds of hybrid corn variety CH634759                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH634759. The invention thus relates to the plants, seeds and tissue cultures of the variety CH634759, and to methods for producing a corn plant produced by crossing a corn plant of variety CH634759 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH634759.         "
10219480,"

                    Plants and seeds of hybrid corn variety CH624589                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH624589. The invention thus relates to the plants, seeds and tissue cultures of the variety CH624589, and to methods for producing a corn plant produced by crossing a corn plant of variety CH624589 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH624589.         "
10149446,"

                    Plants and seeds of hybrid corn variety CH658391                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH658391. The invention thus relates to the plants, seeds and tissue cultures of the variety CH658391, and to methods for producing a corn plant produced by crossing a corn plant of variety CH658391 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH658391.         "
10130057,"

                    Plants and seeds of hybrid corn variety CH321178                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH321178. The invention thus relates to the plants, seeds and tissue cultures of the variety CH321178, and to methods for producing a corn plant produced by crossing a corn plant of variety CH321178 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH321178.         "
10143152,"

                    Plants and seeds of hybrid corn variety CH205107                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH205107. The invention thus relates to the plants, seeds and tissue cultures of the variety CH205107, and to methods for producing a corn plant produced by crossing a corn plant of variety CH205107 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH205107.         "
9992963,"

                    Plants and seeds of hybrid corn variety CH712452                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH712452. The invention thus relates to the plants, seeds and tissue cultures of the variety CH712452, and to methods for producing a corn plant produced by crossing a corn plant of variety CH712452 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH712452.         "
9992959,"

                    Plants and seeds of hybrid corn variety CH301339                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH301339. The invention thus relates to the plants, seeds and tissue cultures of the variety CH301339, and to methods for producing a corn plant produced by crossing a corn plant of variety CH301339 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH301339.         "
9999196,"

                    Plants and seeds of hybrid corn variety CH306491                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH306491. The invention thus relates to the plants, seeds and tissue cultures of the variety CH306491, and to methods for producing a corn plant produced by crossing a corn plant of variety CH306491 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH306491.         "
9986708,"

                    Plants and seeds of hybrid corn variety CH206372                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH206372. The invention thus relates to the plants, seeds and tissue cultures of the variety CH206372, and to methods for producing a corn plant produced by crossing a corn plant of variety CH206372 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH206372.         "
10194608,"

                    Plants and seeds of hybrid corn variety CH637137                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH637137. The invention thus relates to the plants, seeds and tissue cultures of the variety CH637137, and to methods for producing a corn plant produced by crossing a corn plant of variety CH637137 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH637137.         "
9918447,"

                    Plants and seeds of hybrid corn variety CH600926                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH600926. The invention thus relates to the plants, seeds and tissue cultures of the variety CH600926, and to methods for producing a corn plant produced by crossing a corn plant of variety CH600926 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH600926.         "
10271491,"

                    Plants and seeds of hybrid corn variety CH760817                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH760817. The invention thus relates to the plants, seeds and tissue cultures of the variety CH760817, and to methods for producing a corn plant produced by crossing a corn plant of variety CH760817 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH760817.         "
10238071,"

                    Plants and seeds of hybrid corn variety CH735174                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH735174. The invention thus relates to the plants, seeds and tissue cultures of the variety CH735174, and to methods for producing a corn plant produced by crossing a corn plant of variety CH735174 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH735174.         "
9986711,"

                    Plants and seeds of hybrid corn variety CH207560                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH207560. The invention thus relates to the plants, seeds and tissue cultures of the variety CH207560, and to methods for producing a corn plant produced by crossing a corn plant of variety CH207560 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH207560.         "
10271492,"

                    Plants and seeds of hybrid corn variety CH862125                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH862125. The invention thus relates to the plants, seeds and tissue cultures of the variety CH862125, and to methods for producing a corn plant produced by crossing a corn plant of variety CH862125 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH862125.         "
10058057,"

                    Plants and seeds of hybrid corn variety CH608452                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH608452. The invention thus relates to the plants, seeds and tissue cultures of the variety CH608452, and to methods for producing a corn plant produced by crossing a corn plant of variety CH608452 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH608452.         "
10051822,"

                    Plants and seeds of hybrid corn variety CH776341                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH776341. The invention thus relates to the plants, seeds and tissue cultures of the variety CH776341, and to methods for producing a corn plant produced by crossing a corn plant of variety CH776341 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH776341.         "
9883648,"

                    Plants and seeds of hybrid corn variety CH573369                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH573369. The invention thus relates to the plants, seeds and tissue cultures of the variety CH573369, and to methods for producing a corn plant produced by crossing a corn plant of variety CH573369 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH573369.         "
10238069,"

                    Plants and seeds of hybrid corn variety CH713119                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH713119. The invention thus relates to the plants, seeds and tissue cultures of the variety CH713119, and to methods for producing a corn plant produced by crossing a corn plant of variety CH713119 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH713119.         "
10188065,"

                    Plants and seeds of hybrid corn variety CH316064                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH316064. The invention thus relates to the plants, seeds and tissue cultures of the variety CH316064, and to methods for producing a corn plant produced by crossing a corn plant of variety CH316064 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH316064.         "
10143153,"

                    Plants and seeds of hybrid corn variety CH174815                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH174815. The invention thus relates to the plants, seeds and tissue cultures of the variety CH174815, and to methods for producing a corn plant produced by crossing a corn plant of variety CH174815 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH174815.         "
9986709,"

                    Plants and seeds of hybrid corn variety CH327880                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH327880. The invention thus relates to the plants, seeds and tissue cultures of the variety CH327880, and to methods for producing a corn plant produced by crossing a corn plant of variety CH327880 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH327880.         "
10271507,"

                    Plants and seeds of hybrid corn variety CH795172                
","
            According to the invention, there is provided seed and plants of the hybrid corn variety designated CH795172. The invention thus relates to the plants, seeds and tissue cultures of the variety CH795172, and to methods for producing a corn plant produced by crossing a corn plant of variety CH795172 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety CH795172.         "
7491535,"

                    Sulfur-oxidizing plant growth promoting rhizobacteria for enhanced canola performance                
","
            Described herein is the isolation and identification of a number of sulfur oxidizing plant growth promoting rhizobacteria: RAY12, identified as Achromobacter piechaudii; RAY28, identified as Agrobacterium tumefaciens, RAY132, identified as Stenotrophomonas maltophilia; and RAY209, identified as Delftia acidovorans. The PGPR act to oxidize elemental sulfur which in turn provides sulfate for the plants. As a result of this arrangement, plants are able to grow more efficiently and effectively and have enhanced growth characteristics, for example, but by no means limited to, increased vigor, early emergence, increased emergence rate, increased biomass, increased plant leaf area, higher crop yield, increased pod number, increased pod weight, increased root biomass, increased seed weight, increased macro- and micro-nutrient uptake and the like. The sulfur-oxidizing PGPR may be applied to seeds, seed pieces, carrier materials, roots and planting soil.        "
6914176,"

                    Corn products and methods for their production                
","
            Disclosed herein is a subgroup of corn lines comprised of plants that produce seeds having low saturated fatty acid content. The plants disclosed herein can be used to produce low saturated corn material predictably, via conventional methods. Further, the plants disclosed herein can be used to produce commercially acceptable hybrids having lower saturated fat content.        "
0251589,"

                    Autonomous Integrated Farming System                
","
            A farming system includes a field engagement unit. The field engagement unit includes a support assembly. The support assembly includes one or more work tool rail assemblies. The field engagement unit additionally includes one or more propulsion units which provide omnidirectional control of the field engagement unit. The field engagement unit additionally includes one or more work tool assemblies. The one or more work tool assemblies are actuatable along the one or more work tool rail assemblies. The farming system additionally includes a local controller. The local controller includes one or more processors configured to execute a set of program instructions stored in memory. The program instructions are configured to cause the one or more processors to control one or more components of the field engagement unit.         "
6344599,"

                    Open pollinated hybrid and the method of producing                
","
            The present invention is directed to an open pollinated hybrid with yields similar to standard F1 hybrids and to methods of producing open pollinated hybrids. This invention results in a method of inexpensive, continuous seed increase with minimal loss of hybrid vigor.        "
5539637,"

                    Biologically-identified optimal temperature interactive console (Biotic) for managing irrigation                
","
            A process and device for managing irrigation of plants or crops using crop canopy temperate measurements by use of a specific time threshold. In this process, the canopy temperature of the target plant is repeatedly measured with an infrared thermometer. After each measurement, the canopy temperature is compared with a predetermined threshold canopy temperature, above which temperature the plant is thermally stressed. If the measured canopy temperature is less than or equal to the threshold canopy temperature, or if the existing humidity is restrictive to plant cooling, then irrigation is not indicated and the canopy temperature measurement is repeated at its designated time. However, if both the measured canopy temperature is greater than the threshold temperature, and the humidity is not restrictive to plant cooling, then an increment of time is added to a time register. The accumulated time in the time register is then compared to the time threshold, a predetermined constant defined as about the mean of the length of time per day that the canopy temperature for the plant, in a well-watered and non-stressed condition, exceeded the threshold canopy temperature in the target geographical area. As long as the accumulated time is substantially less than the time threshold, irrigation is either unnecessary or ineffective to achieve transpirational cooling, and the process is again repeated with measurement of the canopy temperature. However, once the accumulated time exceeds or is approximately equal to the time threshold, transpirational cooling is indicated and an irrigation signal is generated.        "
6657110,"

                    Cytoplasm for maize                
","
            Novel maize plants having a nuclear genome of maize chromosomes with no Tripsacum chromosomes, but with extranuclear genes or cytoplasmic DNA from Tripsacum floridanum are disclosed. These novel maize plants are fertile and may be readily crossed as the female parent with any maize as the male line, and the progeny thereof will retain the Tripsacum extranuclear genes. The maize plants may be used to convey the Tripsacum extranuclear genes into any maize breeding or inbred line, or to produce novel maize hybrids or inbred lines possessing the Tripsacum extranuclear genes. Maize plants having the Tripsacum extranuclear genes will exhibit modified traits which are controlled by the extranuclear genes or influenced by the interaction of the extranuclear genes with the maize nuclear genome, including one or more of increased disease and insect resistance, particularly increased resistance to the corn rootworm complex, and the production of aerenchyma in the roots.        "
5140917,"

                    Method and apparatus for seeding agricultural crops                
","
            A method and apparatus for seeding agricultural crops in which seed is placed in residue-free rows that are closely aligned and associated with bands of deeply placed fertilizer whereby the plants from each seed row may access more than one deep band of fertilizer for the purpose of improving the utilization of fertilizer, improving plant growth and plant yield. The method is further enhanced by an apparatus that can seed, fertilize, and move residue by means of large deep-running blades in combination with a residue knife, a seed placement device, and a fertilizer placement device.        "
9986678,"

                    Methods to differentiate and improve germplasm for seed emergence under stress                
","
            The present invention provides methods for testing seed germination and predicting seed emergence in stressful field conditions, such as cold and flooding stress. Cold Soak Test and ultra-drying methods are provided herein. The methods find use in the development of corn breeding technologies and germplasm selection to evaluate and develop new hybrids that can produce stable stands under stressful field conditions.         "
10722852,"

                    Method of altering the existing molecular organization of a liquid or gas using specific linear monopole magnetic fields, designed turbulence and gas or liquid mixing within a regulated flow stream to establish a new molecular composition                
","
            A method of using magnetic influence on flow streams of liquids and gases to over excite their atoms, break existing molecular bonds, and from two oppositely charged flow streams cause immediate and permanent bonding of oppositely charged ions to create a new molecular composition. While magnetic influence is predominately responsible for the molecular reorganization produced, induced turbulence disrupts a tendency for laminar flow in the flow streams, creating more chaotic movement and molecule collisions in liquids/gases used and a more complete result. Mixing of the two oppositely charged flow streams is preferred via a venturi. Magnetic influence on flow streams can be applied more than once. Using this method with water having a molecular composition of H2O in a primary flow stream and ozone gas in a secondary flow stream, and mixing of the oppositely charged flow streams using a venturi, a new molecular composition of H2O5 can be created.         "
5602311,"

                    Soybeans and soybeans products having high palmitic acid content                
","
            A method is described for producing soybean varieties and lines exhibiting palmitic acid contents of at least about 18.0% up to 30.0% or more. The novel soybean lines are obtained from a soybean seed designated A1937NMU-85 and its descendants, particular desirable progeny resulting from the cross of A1937NMU-85 with ElginEMS-421, and further with the cross of selected progeny with A89-259098.        "
5663485,"

                    Soybean designated A89-259098                
","
            A method is described for producing soybean varieties and lines exhibiting palmitic acid contents of at least about 18.0% up to 30.0% or more. The novel soybean lines are obtained from a soybean seed designated A1937NMU-85 and its descendants, particular desirable progeny resulting from the cross of A1937NMU-85 with ElginEMS-421, and further with the cross of selected progeny with A89-259098.        "
5850029,"

                    Soybean designated AX7017-1-3                
","
            A soybean seed is provided which exhibits an extremely high level of palmitic acid within the vegetable oil component of the seed. The soybean seed is designated AX7017-1-3 and bears ATCC Accession No. 97967. Palmitic acid is present in the endogenously formed vegetable oil in a concentration of at least 18 percent by weight (preferably at least 20 percent by weight) based upon the total fatty acid content as determined by gas chromatography. Descendants which exhibit a comparable palmitic acid content within the vegetable of the present invention are included within the concept of the present invention. A soybean plant also is provided upon the germination of the soybean seed. Such soybean plant commonly is capable of yielding comparable soybean seeds in a subsequent generation following self-pollination. The soybean seed preferably is provided within an assemblage of like seeds. A high level of stearic acid of at least 18 percent by weight (preferably at least 20 percent by weight) also can be present in the endogenously formed vegetable oil.        "
5684230,"

                    Soybean designated AX 4663-5-4-5                
","
            A method is described for producing soybean varieties and lines exhibiting palmitic acid contents of at least about 18.0% up to 30.0% or more. The novel soybean lines are obtained from a soybean seed designated A1937NMU-85 and its descendants, particular desirable progeny resulting from the cross of A1937NMU-85 with ElginEMS-421, and further with the cross of selected progeny with A89-259098.        "
5714672,"

                    Soybean designated elginEMS-421                
","
            A novel soybean seed and plant designated ElginEMS-421 having ATCC Accession No. 97617 and its descendents are provided. Such soybean seed exhibits an elevated palmitic acid (C16:0) content of at least 15.7% by weight based upon the total fatty acid content in the endogenously formed vegetable oil.        "
5684231,"

                    Soybean designated A1937 NMU-85                
","
            A method is described for producing soybean varieties and lines exhibiting palmitic acid contents of at least about 18.0% up to 30.0% or more. The novel soybean lines are obtained from a soybean seed designated A1937NMU-85 and its descendants, particular desirable progeny resulting from the cross of A1937NMU-85 with ElginEMS-421, and further with the cross of selected progeny with A89-259098.        "
